id x y z
230557 1273.76 949.795 1746.57
230558 1274.8 949.772 1746.58
230567 1283.22 949.169 1733.37
230569 1277.27 949.885 1746.68
230570 1275.71 949.087 1733.1
230571 1278.74 949.916 1746.72
230586 1293.88 949.022 1734.07
230589 1279.52 949.203 1748.25
230593 1273.06 949.858 1746.62
230596 1276.34 949.822 1746.6
230602 1273.18 949.009 1733.14
230604 1289.67 949.169 1733.7
230607 1279.14 949.684 1748.14
230612 1277.01 949.804 1746.61
230626 1280.1 949.26 1733.28
230638 1275.46 949.858 1746.65
230659 1278.96 949.936 1747.52
230663 1279 949.929 1746.96
230679 1278.99 949.912 1747.94
230685 1287.71 850.718 1752.42
230687 1279.63 949.06 1748.26
230693 1271.08 949.778 1747.67
230694 1274.49 949.84 1746.63
230695 1271.66 949.822 1747.75
230696 1276.63 949.857 1746.66
230711 1277.98 949.15 1733.08
230713 1279.8 949.84 1748.11
230722 1292.13 850.403 1752.57
230724 1278.74 850.8 1752.18
230730 1272.2 949.871 1747.79
230731 1272.41 949.868 1747.83
230740 1258.52 949.022 1746.6
230758 1272.93 949.218 1747.92
230764 1281.41 949.234 1733.1
230772 1271.15 949.147 1732.84
230781 1272.71 949.511 1747.91
230783 1277.5 949.858 1746.67
230796 1278.94 949.927 1746.73
230800 1297.37 949.134 1734.28
230807 1285.77 949.143 1733.3
230809 1275.16 949.853 1746.66
230810 1278.93 949.936 1748.1
230812 1273.42 949.823 1746.58
230815 1272.75 949.853 1746.62
230816 1308.17 850.781 1753.5
230822 1293.78 850.372 1752.57
230825 1278.59 949.895 1746.71
230879 1279.27 949.553 1748.14
230887 1277.98 949.89 1746.7
230896 1278.96 949.936 1747.31
230902 1278.98 949.914 1747.76
230936 1287.73 949.127 1733.67
230943 1274.39 949.289 1732.98
230976 1278.97 949.935 1747.1
230978 1293.15 850.383 1752.56
231023 1295.76 850.995 1746.77
231044 1295.78 850.809 1746.57
231067 1295.65 850.697 1746.75
231079 1295.88 850.992 1746.44
231086 1291.17 850.723 1746.05
231146 1295.7 850.449 1746.47
231147 1295.58 850.328 1746.66
231152 1295.67 850.215 1746.28
231156 1295.89 850.842 1746.05
231225 1292.28 850.122 1747.78
231279 1295.78 850.43 1746.06
231318 1295.61 850.205 1746.48
231345 1295.79 850.613 1746.31
231349 1295.79 850.396 1745.84
231374 1295.72 850.43 1746.28
231378 1291.09 850.529 1745.93
231409 1291.01 850.36 1745.8
231483 1291.21 850.887 1745.96
231497 1291.12 850.534 1746.15
231498 1291.18 850.661 1746.32
231529 1291.03 850.34 1746.03
231544 1295.69 850.592 1746.59
231563 1295.83 850.642 1746.06
231564 1295.72 850.217 1746.01
231801 1295.85 850.804 1746.31
231824 1291.52 850.902 1746.96
231894 1291.14 850.734 1745.82
231901 1291.2 850.946 1745.73
231912 1295.74 850.188 1745.76
231920 1291.25 850.921 1746.15
231945 1293.11 850.097 1747.99
232035 1291.08 850.34 1746.26
232099 1291 850.108 1746.02
232103 1295.86 850.601 1745.84
232142 1291.28 850.895 1746.38
232149 1292.81 850.203 1748.02
232196 1293.6 850.21 1748.05
232213 1293.39 850.87 1748.08
232267 1295.52 850.446 1746.89
232269 1291.4 850.906 1746.7
232273 1291.04 850.576 1745.68
232280 1293.01 850.502 1748.02
232326 1295.54 850.077 1746.21
232350 1292.09 850.121 1747.63
232351 1292.87 850.66 1747.98
232366 1294.6 850.774 1747.84
232375 1294.49 850.219 1747.8
232402 1294.26 850.649 1747.96
232403 1292.33 850.682 1747.78
232409 1295.63 850.793 1746.92
232452 1291.49 850.129 1747.16
232456 1294.19 850.839 1748
232474 1293.44 850.463 1748.06
232490 1292.12 850.716 1747.63
232510 1291.87 850.703 1747.45
232529 1291.63 850.118 1747.3
232547 1293.71 850.478 1748.06
232549 1295.46 850.211 1746.84
232551 1294.26 850.279 1747.89
232556 1295.26 850.422 1747.28
232561 1292.68 850.447 1747.94
232565 1291.34 850.121 1746.95
232606 1295.11 850.583 1747.48
232625 1291.51 850.438 1747.18
232663 1294.75 850.2 1747.66
232682 1294.04 850.458 1748
232684 1293.06 850.865 1748.02
232710 1293.31 850.241 1748.04
232715 1291.93 850.476 1747.57
232720 1291.67 850.902 1747.19
232767 1293.26 850.634 1748.07
232773 1294.88 850.802 1747.7
232793 1295.4 850.78 1747.26
232816 1295.05 850.945 1747.63
232829 1291.35 850.685 1746.82
232852 1293.95 850.223 1748
232881 1292.18 850.481 1747.72
232929 1295.93 850.806 1745.85
232933 1292.06 850.906 1747.53
232934 1295.45 850.599 1747.1
232943 1291.3 850.45 1746.85
233000 1294.47 850.923 1747.94
233017 1294.7 850.621 1747.76
233024 1295.31 850.209 1747.11
233036 1293.77 850.811 1748.08
233052 1292.45 850.473 1747.85
233073 1295.28 850.992 1747.47
233077 1294.89 850.497 1747.62
233083 1292.29 850.311 1747.78
233092 1291.47 850.669 1747.03
233094 1291.17 850.478 1746.53
233106 1292.67 850.869 1747.91
233186 1291.79 850.272 1747.49
233192 1294.44 850.475 1747.87
233200 1294.95 850.235 1747.52
233220 1293.57 850.719 1748.07
233236 1291.71 850.464 1747.36
233262 1296.01 850.981 1745.65
233263 1295.93 850.691 1745.58
233289 1291.2 850.274 1746.73
233300 1291.02 850.113 1746.26
233318 1294.66 850.427 1747.74
233361 1292.33 850.9 1747.75
233421 1292.56 850.194 1747.91
233431 1291.93 850.088 1747.52
233441 1291.13 850.822 1745.49
233454 1295.23 850.75 1747.43
233471 1290.92 850.238 1745.45
233509 1293.02 850.268 1748.04
233518 1295.12 850.197 1747.32
233549 1290.89 850.165 1745.86
233553 1291.84 850.944 1747.35
233577 1293.96 850.706 1748.03
233591 1295.6 850.968 1747.07
233609 1291.68 850.693 1747.25
233630 1292.59 850.666 1747.89
233654 1291.26 850.72 1746.57
233722 1295.43 850.041 1746.51
233723 1293.51 850.082 1747.94
233724 1294.34 850.076 1747.71
233726 1295.7 850.137 1745.54
233730 1294.71 850.066 1747.49
233732 1293.99 850.086 1747.85
233735 1290.84 850.168 1744.96
233737 1291.21 850.094 1746.68
233741 1294.36 850.123 1747.97
233745 1295.42 850.11 1747
233747 1295.36 850.079 1746.71
233748 1294.14 850.141 1748
233771 1290.88 850.155 1744.13
233786 1290.99 850.095 1745.69
233791 1291.1 850.118 1746.39
233793 1295.48 850.051 1746.37
233795 1292.38 850.072 1747.73
233800 1291.27 850.166 1743.04
233815 1292.71 850.083 1747.86
233816 1290.87 850.175 1744.41
233819 1290.93 850.146 1743.69
233821 1292.86 850.07 1747.89
233823 1291 850.085 1745.83
233845 1291.45 850.093 1747.39
233852 1293.19 850.077 1747.93
233855 1291.2 850.093 1747.08
233860 1292.5 850.075 1747.81
233861 1294.62 850.061 1747.52
233867 1291.8 850.098 1747.4
233869 1295.57 850.068 1745.98
233872 1293.78 850.047 1747.87
233874 1290.87 850.187 1743.32
233878 1293.03 850.039 1747.89
233881 1293.3 850.075 1747.95
233882 1291.11 850.135 1746.92
233884 1291.62 850.165 1743.07
233885 1291.91 850.098 1747.74
233889 1290.9 850.088 1746.47
233895 1290.75 850.087 1745.36
233896 1295.72 850.205 1743.13
233897 1291.08 850.798 1743.04
233898 1294.92 850.077 1747.32
233907 1294.92 850.233 1743.1
233916 1292.79 850.219 1743.07
233917 1290.8 850.081 1746.19
233920 1292.39 850.111 1747.98
233923 1293.49 850.209 1743.08
233924 1291.61 850.096 1747.51
233926 1291.06 850.062 1746.14
233929 1294.19 850.071 1747.77
233930 1292.03 850.19 1743.06
233931 1294.01 850.237 1743.09
233932 1295.09 850.055 1747.1
233936 1292.42 850.162 1743.06
233948 1295.75 850.179 1744.06
233954 1295.63 850.104 1745.68
233955 1290.73 850.069 1745.76
233960 1295.23 850.071 1746.95
233976 1290.85 850.146 1745.16
233977 1295.75 850.154 1745.35
233988 1295.62 850.088 1744.99
233994 1295.37 850.041 1746.62
233999 1292.95 850.022 1747.86
234006 1291.38 850.039 1746.88
234020 1291.47 850.083 1747.04
234034 1292.22 850.078 1747.65
234035 1290.89 850.122 1743.5
234040 1295.54 850.069 1746.07
234043 1291 850.125 1746.67
234047 1294.56 850.052 1747.56
234049 1295.56 850.065 1745.89
234051 1293.4 850.07 1747.93
234056 1293.88 850.056 1747.86
234061 1295.73 850.165 1744.45
234064 1291.27 850.109 1746.78
234065 1290.82 850.058 1746.35
234069 1293.03 850.11 1748.16
234070 1294.51 850.251 1743.08
234072 1295.08 850.092 1747.18
234075 1295.77 850.171 1743.56
234086 1294.84 850.04 1747.35
234095 1292.05 850.101 1747.83
234099 1290.77 850.073 1745.97
234101 1290.73 850.062 1745.55
234111 1295.3 850.084 1746.85
234143 1291.15 850.1 1746.56
234154 1290.92 850.2 1743.04
234158 1295 850.08 1747.23
234165 1293.28 850.109 1748.17
234168 1295.62 850.083 1745.39
234170 1295.62 850.08 1745.79
234171 1291.74 850.091 1747.62
234177 1293.08 850.183 1743.05
234178 1290.77 850.108 1743.64
234184 1295.17 850.076 1747.05
234196 1291.45 850.113 1742.94
234217 1295.69 850.126 1744.73
234218 1295.32 850.23 1743.1
234219 1290.77 850.096 1743.86
234221 1290.87 850.173 1744.7
234227 1294.39 850.03 1747.64
234228 1293.63 850.062 1747.9
234230 1295.33 850.064 1746.78
234231 1294.08 850.066 1747.82
234232 1294.79 850.08 1747.43
234234 1290.99 850.497 1743.02
234236 1295.62 850.073 1745.2
234238 1294.46 850.033 1747.6
234452 1273.01 949.258 1752.07
234463 1274.97 949.118 1753.01
234472 1276.04 949.127 1753.1
234500 1271.96 949.16 1750.23
234543 1280.47 949.049 1750.51
234622 1279.5 949.179 1751.87
234627 1277.91 949.251 1752.64
234632 1271.97 949.078 1749.37
234688 1274.25 949.184 1752.57
234847 1276.79 949.338 1752.88
234859 1280.3 949.27 1749.59
234871 1278.62 949.388 1752.07
234872 1279.92 949.332 1750.67
234952 1279.47 949.24 1751.09
234999 1271.11 949.235 1748.91
235008 1272.38 949.181 1752.01
235009 1272.59 949.158 1752.82
235053 1276.05 949.091 1754.17
235057 1273.75 949.114 1752.14
235071 1271.34 949.209 1750.92
235093 1280.87 949.021 1752.1
235122 1272.28 949.524 1750.62
235151 1277.5 949.067 1753.99
235158 1271.12 949.244 1749.96
235160 1273.23 949.039 1753.68
235170 1275.66 949.273 1752.98
235194 1277.3 949.378 1752.42
235212 1279.85 949.407 1749.98
235225 1274.28 949.09 1753.9
235238 1275.45 949.313 1753.48
235305 1276.77 949.214 1753.6
235329 1273.41 949.216 1752.89
235387 1272.62 949.372 1751.04
235422 1272.36 949.282 1749.77
235475 1279.07 949.395 1751.48
235533 1274.8 949.466 1752.53
235542 1273.01 949.507 1751.63
235577 1278.02 949.447 1752.13
235659 1272.15 949.387 1748.69
235670 1276.28 949.411 1752.62
235684 1271.11 949.198 1751.77
235718 1279.98 949.356 1748.92
235738 1269.77 949.058 1748.86
235788 1270.48 949.234 1750.47
235812 1280.01 949.028 1753.83
235880 1273.44 949.439 1751.83
235893 1280.69 949.343 1749.01
235957 1278.52 949.271 1753.06
235975 1279.52 949.26 1752.52
235976 1279.99 949.277 1752.03
236006 1271.71 949.264 1752.47
236022 1274.29 949.018 1752.09
236027 1279.39 949.53 1750.62
236096 1280.28 949.214 1752.8
236114 1271.76 949.485 1751.21
236130 1281.69 949.308 1751.54
236131 1281.44 949.082 1749.33
236170 1280.77 949.262 1751.2
236183 1272.23 949.461 1750.1
236226 1278.64 949.462 1751.7
236230 1280.74 949.326 1750.08
236239 1277.76 949.332 1753.37
236258 1274.01 949.426 1753.35
236293 1279.68 949.435 1749.62
236298 1278.35 949.218 1753.97
236329 1271.66 949.155 1753.43
236353 1273.4 949.528 1752.38
236407 1272.63 949.252 1750.59
236428 1273.95 949.57 1752.19
236466 1275.95 949.05 1752.56
236476 1271.81 949.507 1749.7
236508 1276.94 949.538 1752.47
236512 1271.68 949.419 1750.7
236642 1281.76 949.09 1752.45
236680 1277.04 949.006 1752.47
236698 1276.47 949.081 1752.55
236731 1275.16 949.357 1752.54
236732 1282.35 949.309 1750.13
236772 1269.82 949.079 1749.61
236773 1272.58 949.04 1749.25
236796 1271.4 949.392 1748.56
236798 1272.84 949.44 1752.5
236801 1279.05 949.552 1751.16
236831 1272.21 949.526 1749.36
236841 1276.62 949.358 1753.2
236862 1279.59 949.514 1749.9
236874 1270.54 949.299 1751.05
236888 1271.41 949.47 1749.28
236895 1278.29 949.51 1751.93
236919 1281.47 949.463 1749.86
236927 1273.15 949.216 1751.46
236971 1272.68 949.006 1748.59
236991 1274.24 949.55 1752.32
237003 1270.71 949.278 1752.49
237032 1271.92 949.132 1754.5
237038 1279.84 949.046 1750.43
237041 1278.36 949.395 1752.5
237051 1273.83 949.282 1754.37
237083 1265.83 949.112 1749.74
237095 1277.75 949.016 1752.38
237131 1281.13 949.399 1750.62
237136 1277.07 949.378 1753.35
237165 1273.67 949.055 1751.76
237177 1275.09 949.581 1753
237178 1274.72 949.352 1753.56
237225 1278.93 949.04 1751.63
237277 1272.96 949.189 1751.14
237291 1274.92 949.136 1752.41
237307 1274.44 949.429 1753.17
237320 1270.94 949.441 1750.34
237408 1278.97 949.58 1752.04
237418 1279.94 949.313 1751.12
237433 1270.71 949.356 1749.41
237435 1272.49 949.227 1750.14
237448 1272.6 949.284 1753.72
237461 1275.9 949.613 1752.98
237462 1275.94 949.378 1753.42
237480 1272.4 949.479 1751.62
237503 1275.24 949.082 1755.6
237545 1276.27 949.339 1755.04
237551 1275.95 949.589 1752.53
237560 1280.32 949.433 1750.48
237621 1279.59 949.344 1750.25
237637 1277.64 949.678 1752.17
237652 1284.2 949.035 1750.97
237657 1279.05 949.539 1752.53
237662 1276.94 949.518 1754.38
237708 1271.63 949.364 1751.95
237755 1272.86 949.716 1751.35
237761 1270.44 949.216 1748.74
237766 1273.83 949.698 1752.7
237798 1277.68 949.005 1754.82
237800 1272.54 949.762 1750.81
237837 1279.24 949.076 1751.27
237843 1278.65 949.059 1751.78
237863 1279.73 949.229 1751.59
237876 1282.15 949.379 1749.25
237929 1283.01 949.246 1751.94
237948 1279.63 949.564 1748.81
238011 1272.42 949.082 1751.42
238015 1279.43 949.211 1750.78
238018 1278.77 949.649 1751.31
238033 1268.68 949.264 1750.15
238052 1274.39 949.3 1754.91
238058 1276.5 949.625 1752.55
238093 1280.29 949.193 1750.84
238098 1277.26 949.638 1752.21
238130 1279.92 949.25 1749.34
238162 1271.7 949.563 1750.19
238188 1272.67 949.181 1749.53
238194 1280.44 949.466 1751.64
238206 1271.99 949.114 1755.47
238221 1272.49 949.355 1748.42
238255 1273.05 949.681 1752.17
238278 1281.03 949.525 1749.45
238287 1270.18 949.107 1755.28
238320 1278.44 949.261 1754.68
238391 1270.22 949.487 1749.96
238395 1279.54 949.126 1753.15
238422 1272.19 949.576 1749.74
238427 1275.62 949.515 1754.26
238430 1276.46 949.034 1753
238452 1271.25 949.608 1751.37
238597 1274.59 949.189 1752.26
238600 1279.39 949.363 1754.2
238616 1274.77 949.445 1754.09
238647 1272.98 949.536 1753.09
238678 1272.14 949.529 1751.24
238690 1274.01 949.192 1751.84
238738 1277.42 949.042 1752.29
238758 1279.22 949.719 1750.19
238812 1282.03 949.587 1750.66
238847 1279.45 949.527 1751.68
238849 1282.08 949.326 1753.1
238860 1273.03 949.385 1754.29
238921 1279.01 949.151 1752.99
238929 1269.36 949.03 1752.49
238937 1271.17 949.394 1753.05
238971 1280.53 949.426 1753.46
238981 1276.73 949.252 1752.38
238987 1275.48 949.72 1752.55
238990 1280.29 949.356 1750.04
239022 1277.04 949.713 1752.86
239046 1273.64 949.708 1751.93
239061 1279.58 949.539 1749.18
239084 1272.7 949.546 1751.97
239087 1272.95 949.143 1750.74
239115 1276.85 949.353 1755.71
239141 1268.88 949.241 1751.05
239153 1281.73 949.029 1755.92
239162 1273.27 949.763 1751.63
239170 1279.1 949.641 1750.66
239201 1271.85 949.639 1749.01
239202 1271.63 949.066 1748.92
239236 1280.27 949.253 1754.74
239255 1276.46 949.57 1754.05
239268 1272.36 949.576 1752.39
239299 1278.28 949.148 1751.86
239322 1272.45 949.537 1750.37
239352 1277.65 949.561 1752.83
239353 1278.16 949.578 1752.88
239359 1273.46 949.565 1753.4
239479 1279.56 949.059 1750.59
239487 1272.09 949.253 1752.91
239511 1282.01 949.004 1750.49
239514 1277.52 949.132 1752.69
239521 1277.35 949.074 1753.6
239528 1269.91 949.304 1751.34
239531 1281.31 949.243 1753.92
239544 1278.37 949.68 1752.21
239545 1275.59 949.169 1752.36
239548 1273.44 949.104 1752.34
239632 1280.38 949.635 1748.66
239635 1270.36 949.417 1751.84
239681 1283.77 949.259 1752.12
239691 1271.37 949.608 1749.77
239696 1275.06 949.753 1752.41
239716 1279 949.223 1752.16
239719 1272 949.657 1748.29
239728 1279.52 949.309 1755.81
239777 1281.26 949.16 1751.12
239794 1281.24 949.564 1751.49
239817 1274.19 949.585 1752.72
239823 1279.37 949.464 1752.17
239904 1270.23 949.474 1753.68
239920 1274.04 949.318 1752.1
239937 1272.6 949.043 1749.86
239941 1268.16 949.111 1748.59
239943 1275.58 949.705 1753.28
239946 1280.05 949.653 1749.48
239947 1273.91 949.193 1752.77
240021 1282.81 949.455 1752.93
240022 1280.54 949.653 1750.83
240034 1282.35 949.485 1751.29
240065 1274.63 949.116 1752.57
240098 1285.03 949.089 1752.14
240101 1277.99 949.556 1752.5
240102 1280.55 949.495 1752.33
240103 1281.08 949.46 1752.54
240111 1277.19 949.56 1753.82
240132 1273.99 949.641 1753.75
240143 1279.32 949.588 1749.74
240154 1269.33 949.251 1753.79
240193 1270.83 949.657 1748.62
240222 1279.75 949.686 1750.52
240257 1278.13 949.122 1753.17
240258 1278.26 949.58 1753.48
240259 1279.65 949.169 1749.81
240283 1269.33 949.518 1749.11
240348 1279.16 949.28 1754.95
240378 1278.72 949.19 1751.47
240386 1272.31 949.251 1750.41
240393 1277.89 949.533 1751.86
240405 1270.04 949.499 1749.36
240431 1272.41 949.249 1750.81
240464 1271.91 949.63 1750.87
240477 1270.71 949.62 1750.01
240483 1272.49 949.459 1749.56
240499 1282.64 949.039 1756.13
240543 1271.18 949.462 1752.26
240582 1272.78 949.332 1751.39
240638 1272.42 949.365 1749.03
240730 1279.68 949.669 1750.82
240742 1272.01 949.617 1751.62
240750 1270.02 949.562 1750.83
240752 1266.45 949 1752.33
240782 1274.62 949.745 1752.36
240788 1271.45 949.676 1751.01
240789 1271 949.639 1751.04
240793 1272.2 949.794 1750.44
240799 1276.14 949.164 1752.4
240837 1285.14 949.227 1751.04
240873 1280.54 949.654 1749.45
240889 1267.32 949.164 1750.07
240893 1273.75 949.314 1751.88
240912 1279.33 949.699 1751.36
241007 1272.88 949.109 1750.35
241019 1272.75 949.463 1750.77
241025 1285.07 949.123 1753.38
241046 1274.41 949.029 1755.8
241048 1278.74 949.562 1753.57
241055 1277.1 949.119 1752.78
241084 1267.94 949.212 1752.44
241186 1272.22 949.007 1748.48
241195 1273.09 949.518 1751.32
241232 1279.84 949.218 1748.65
241255 1280.12 949.175 1750.41
241278 1271.77 949.091 1748.42
241284 1275.76 949.024 1754.7
241297 1267.39 949.078 1755.27
241304 1276.91 949.033 1753.05
241311 1277.4 949.397 1752.15
241335 1278.32 949.711 1751.48
241352 1276.23 949.225 1756
241354 1282.37 949.089 1752.26
241377 1276.17 949.716 1752.44
241382 1276.2 949.054 1752.72
241401 1274.63 949.002 1753.26
241405 1269.27 949.485 1751.78
241406 1279.71 949.037 1750.08
241413 1270.67 949.362 1753.17
241424 1279.29 949.737 1750.95
241461 1270.94 949.534 1754.34
241521 1274.89 949.754 1752.8
241542 1276.11 949.598 1754.47
241547 1271.03 949.694 1749.29
241557 1281.11 949.154 1748.8
241558 1275.36 949.514 1754.9
241583 1272.46 949.767 1751.14
241612 1277.03 949.27 1752.32
241615 1272.89 949.297 1755.59
241684 1281.55 949.518 1750.36
241706 1286.09 949.214 1750.69
241711 1278.67 949.729 1752.01
241714 1274.41 949.56 1753.73
241835 1272.24 949.697 1749.05
241863 1272.31 949.239 1749.39
241864 1281.01 949.14 1754.51
241871 1277.83 949.542 1753.84
241890 1275.54 949.743 1752.9
241895 1276.48 949.641 1752.89
241896 1276.77 949.7 1753.11
241897 1276.78 949.689 1753.47
241942 1272.37 949.641 1748.21
241968 1273.21 949.568 1752.74
242045 1279.09 949.27 1751.07
242090 1277.96 949.021 1754.24
242095 1265.96 949.086 1753.27
242106 1280.66 949.376 1750.42
242110 1282.47 949.08 1755.15
242112 1278.95 949.698 1751.68
242119 1272.25 949.084 1750.02
242143 1283.47 949.206 1751.14
242155 1283.6 949.337 1749.11
242156 1283.04 949.457 1749.22
242190 1275.85 949.334 1752.37
242207 1270.63 949.668 1750.54
242208 1280.28 949.17 1749.09
242244 1272.66 949.165 1752.25
242257 1280.31 949.668 1749.79
242258 1278.3 949.435 1751.61
242266 1278.79 949.492 1754.23
242273 1276.73 949.724 1752.31
242300 1271.93 949.147 1749.83
242301 1271.6 949.222 1749.99
242302 1272.28 949.708 1751.93
242320 1280.06 949.676 1750.77
242357 1279.68 949.02 1752.18
242365 1271.62 949.28 1749.57
242381 1274.06 949.713 1753.05
242431 1281.6 949.57 1752.16
242448 1273.06 949.595 1753.73
242461 1271.18 949.663 1748.92
242486 1270.02 949.444 1752.42
242505 1279.12 949.426 1750.84
242507 1272.76 949.215 1751.73
242523 1280.78 949.028 1749.27
242564 1267.73 949.066 1754.1
242566 1274.76 949.434 1752.24
242587 1284.02 949.225 1750.11
242590 1279.33 949.597 1753.69
242626 1280.07 949.563 1752.52
242627 1277.97 949.015 1752.02
242648 1275.25 949.194 1752.85
